,user_id,gender,age,device,ad_1,click_1,watch_1,ad_2,click_2,watch_2,ad_3,click_3,watch_3,ad_4,click_4,watch_4,ad_5,click_5,watch_5,ad_6,click_6,watch_6
8677,8677,female,21,ios,a28,,7,a79,,10,a84,,8,,,,,,,,,
8678,8678,,25,windows phone,a113,,2,a88,,8,a103,,9,a62,,10.0,a57,,10.0,a101,1.0,11.0
8679,8679,male,22,blackberry,a35,,9,a96,,7,a119,,11,a39,,11.0,a11,1.0,11.0,a92,,11.0
8680,8680,,28,ios,a34,,4,a115,,5,a105,,12,,,,,,,,,
8681,8681,male,32,samsung,a83,,8,a75,,12,a118,,3,,,,,,,,,
8682,8682,female,26,samsung,a86,,10,a71,,11,a36,,14,,,,,,,,,
8683,8683,,27,ios,a26,,16,a106,,11,a89,,7,,,,,,,,,
8684,8684,m,22,android,a58,,6,a79,1.0,7,a14,,9,,,,,,,,,
8685,8685,,21,android,a27,1.0,9,a81,,7,a109,,7,a52,,10.0,a75,,8.0,a119,1.0,7.0
8686,8686,,27,ios,a52,1.0,9,a32,,7,a85,,8,,,,,,,,,
8687,8687,male,27,ios,a7,,6,a104,,7,a75,1.0,7,a70,,12.0,a80,,8.0,a40,1.0,14.0
8688,8688,,27,android,a116,1.0,6,a42,,14,a109,,14,,,,,,,,,
8689,8689,female,26,android,a91,1.0,10,a33,1.0,13,a76,,11,,,,,,,,,
8690,8690,male,23,blackberry,a40,,6,a76,,7,a37,,10,,,,,,,,,
8691,8691,f,26,blackberry,a38,,7,a107,1.0,7,a112,,14,,,,,,,,,
8692,8692,m,23,linux,a78,,8,a9,1.0,12,a35,,4,a114,1.0,9.0,a100,,9.0,a31,,13.0
8693,8693,m,21,ios,a98,,4,a15,,15,a14,,10,a1,,9.0,a115,,8.0,a114,,8.0
8694,8694,,23,tizen,a14,1.0,2,a35,,13,a88,1.0,6,a24,,10.0,a84,,14.0,a108,,9.0
8695,8695,m,19,android,a44,,12,a90,,9,a43,,12,a47,,5.0,a94,,6.0,a11,,12.0
8696,8696,female,26,linux,a9,,5,a107,,7,a24,,14,a89,1.0,11.0,a27,1.0,6.0,a63,,9.0
8697,8697,female,23,ios,a64,,15,a111,1.0,9,a113,,16,a25,,6.0,a15,,12.0,a93,1.0,9.0
8698,8698,f,26,android,a92,,8,a91,,14,a76,1.0,13,a43,,14.0,a42,,10.0,a35,,9.0
8699,8699,f,20,ios,a118,,5,a41,,14,a66,,10,a92,,8.0,a2,,10.0,a31,,8.0
8700,8700,m,27,ios,a19,,10,a38,,5,a47,,12,,,,,,,,,
8701,8701,male,29,ios,a103,,5,a26,,8,a49,,9,a37,,10.0,a22,,12.0,a85,,13.0
8702,8702,f,26,android,a67,,6,a46,,4,a15,,5,,,,,,,,,
8703,8703,female,20,android,a14,,13,a56,,13,a100,,16,a9,,11.0,a79,,6.0,a20,,19.0
8704,8704,female,22,android,a95,,10,a86,,11,a10,,4,,,,,,,,,
8705,8705,f,23,samsung,a58,1.0,8,a70,,12,a40,,12,,,,,,,,,
8706,8706,male,21,android,a42,1.0,9,a38,,5,a11,,10,,,,,,,,,
8707,8707,f,29,ios,a42,,11,a62,,13,a40,,8,,,,,,,,,
8708,8708,f,28,ios,a21,,9,a15,,9,a22,,11,,,,,,,,,
8709,8709,female,23,ios,a63,,7,a71,,13,a48,,6,,,,,,,,,
8710,8710,female,24,ios,a44,,5,a76,1.0,9,a27,,4,,,,,,,,,
8711,8711,male,26,tizen,a57,,13,a15,,11,a75,1.0,9,a56,,11.0,a20,,13.0,a5,,8.0
8712,8712,m,25,ios,a4,,6,a11,1.0,6,a33,,13,,,,,,,,,
8713,8713,f,20,windows phone,a78,,12,a25,,8,a65,,8,,,,,,,,,
8714,8714,f,22,windows phone,a27,,15,a53,,8,a72,,11,a29,,12.0,a45,,15.0,a8,,5.0
8715,8715,female,26,tizen,a78,,8,a90,,10,a46,1.0,11,a86,,10.0,a42,,6.0,a37,,11.0
8716,8716,male,28,ios,a38,,4,a26,1.0,6,a104,,8,a117,1.0,8.0,a37,1.0,11.0,a115,,11.0
8717,8717,f,23,ios,a93,1.0,7,a66,,11,a23,,9,,,,,,,,,
8718,8718,,21,ios,a110,,9,a86,1.0,15,a37,,7,,,,,,,,,
8719,8719,male,24,ios,a6,,7,a58,,8,a1,,7,,,,,,,,,
8720,8720,f,28,ios,a64,,5,a108,,7,a2,,11,a61,,7.0,a85,,11.0,a51,,10.0
8721,8721,,26,linux,a105,,6,a65,,9,a79,,7,,,,,,,,,
8722,8722,female,27,windows phone,a0,,13,a17,,8,a98,,12,a62,1.0,6.0,a48,,14.0,a81,,13.0
8723,8723,m,29,android,a109,1.0,17,a34,,6,a86,,11,,,,,,,,,
8724,8724,female,24,samsung,a110,,8,a30,,3,a64,1.0,11,,,,,,,,,
8725,8725,male,23,android,a9,,6,a7,,10,a8,,11,a41,,8.0,a106,,7.0,a46,,12.0
8726,8726,f,20,ios,a8,,11,a88,,6,a70,1.0,9,,,,,,,,,
8727,8727,female,23,android,a106,,11,a81,,6,a47,,13,,,,,,,,,
8728,8728,female,23,android,a94,,12,a57,,13,a38,,7,,,,,,,,,
8729,8729,female,25,ios,a48,,8,a96,1.0,12,a80,,10,,,,,,,,,
8730,8730,male,24,android,a89,,7,a79,,8,a50,,7,,,,,,,,,
8731,8731,m,26,linux,a110,,4,a28,,10,a92,,4,,,,,,,,,
8732,8732,male,25,ios,a1,,7,a115,,7,a33,,10,,,,,,,,,
8733,8733,f,27,samsung,a62,,9,a76,,8,a85,,6,,,,,,,,,
8734,8734,m,24,windows phone,a4,,7,a43,,8,a0,,12,,,,,,,,,
8735,8735,m,27,android,a84,,4,a103,,6,a46,,10,,,,,,,,,
8736,8736,m,20,blackberry,a12,,12,a93,1.0,9,a29,,6,a119,,11.0,a51,1.0,13.0,a26,1.0,10.0
8737,8737,m,22,tizen,a73,,10,a107,,5,a34,,5,,,,,,,,,
8738,8738,female,20,android,a4,,8,a47,,9,a67,,7,,,,,,,,,
8739,8739,m,27,ios,a14,,1,a44,1.0,6,a37,,12,,,,,,,,,
8740,8740,f,22,android,a85,,7,a109,,11,a1,,6,,,,,,,,,
8741,8741,,26,samsung,a5,,8,a44,,14,a90,1.0,1,a105,1.0,7.0,a66,,11.0,a118,1.0,7.0
8742,8742,f,22,ios,a90,1.0,12,a105,,9,a47,,12,,,,,,,,,
8743,8743,f,26,blackberry,a11,,11,a25,,4,a3,,5,a94,1.0,13.0,a85,,8.0,a64,1.0,9.0
8744,8744,f,26,blackberry,a103,,13,a28,,15,a96,1.0,12,a54,,7.0,a1,1.0,6.0,a70,,9.0
8745,8745,f,26,ios,a25,,10,a45,,6,a34,,6,,,,,,,,,
8746,8746,m,25,ios,a45,,5,a30,1.0,14,a75,1.0,14,a68,,9.0,a82,,7.0,a53,,6.0
8747,8747,,23,ios,a119,,16,a6,,8,a67,,8,a72,1.0,6.0,a10,,7.0,a85,,8.0
8748,8748,female,27,android,a49,,10,a15,,6,a58,,12,,,,,,,,,
8749,8749,,19,android,a1,,10,a70,,7,a102,,16,,,,,,,,,
8750,8750,female,23,linux,a50,,2,a41,,8,a12,,10,,,,,,,,,
8751,8751,,24,linux,a16,,6,a14,,6,a11,,10,,,,,,,,,
8752,8752,f,32,android,a95,1.0,10,a45,,13,a42,,10,,,,,,,,,
8753,8753,f,25,android,a52,,7,a55,,10,a91,,7,a103,,15.0,a0,,11.0,a2,,11.0
8754,8754,female,27,android,a17,1.0,7,a15,,14,a56,,11,a78,,4.0,a107,,9.0,a50,,3.0
8755,8755,f,20,ios,a71,,12,a3,,17,a84,,7,,,,,,,,,
8756,8756,female,19,android,a28,,13,a75,1.0,10,a6,,4,,,,,,,,,
8757,8757,f,27,ios,a37,,15,a91,,9,a26,1.0,12,a6,,7.0,a11,,10.0,a41,,12.0
8758,8758,f,19,ios,a91,,7,a14,1.0,11,a110,,10,a103,,11.0,a115,,12.0,a22,,9.0
8759,8759,m,20,ios,a4,,8,a86,,6,a32,,3,,,,,,,,,
8760,8760,m,26,android,a53,,6,a72,,7,a70,,8,a15,,9.0,a24,,6.0,a94,,14.0
8761,8761,,24,android,a37,,12,a116,,8,a34,1.0,9,a27,,7.0,a11,,11.0,a32,1.0,10.0
8762,8762,m,21,windows phone,a9,,15,a51,,8,a104,1.0,13,a24,,16.0,a101,,9.0,a22,,17.0
8763,8763,f,24,blackberry,a2,1.0,12,a15,,10,a88,,8,,,,,,,,,
8764,8764,female,25,samsung,a84,,12,a33,1.0,9,a66,,10,a19,,15.0,a65,,8.0,a21,1.0,11.0
8765,8765,female,26,android,a57,,5,a73,,9,a32,,5,a63,,14.0,a68,1.0,13.0,a79,1.0,13.0
8766,8766,f,25,android,a21,,10,a28,1.0,9,a118,1.0,16,a12,,9.0,a32,1.0,14.0,a55,,13.0
8767,8767,f,23,samsung,a65,1.0,13,a44,,6,a2,1.0,11,a64,,7.0,a93,,3.0,a34,,9.0
8768,8768,female,22,samsung,a0,,13,a47,,12,a74,,7,,,,,,,,,
8769,8769,m,25,samsung,a42,,9,a49,,13,a10,,14,a95,,13.0,a115,,13.0,a28,,7.0
8770,8770,,24,samsung,a116,,14,a107,,12,a93,,9,a33,,9.0,a96,,10.0,a62,,12.0
8771,8771,f,25,linux,a101,1.0,7,a25,,8,a37,,9,,,,,,,,,
8772,8772,female,24,blackberry,a14,,7,a93,,6,a48,,5,,,,,,,,,
8773,8773,male,26,ios,a103,,9,a61,,5,a113,,10,,,,,,,,,
8774,8774,f,16,samsung,a69,1.0,8,a16,1.0,15,a49,,13,a32,1.0,11.0,a116,,12.0,a68,,11.0
8775,8775,female,24,ios,a38,,12,a54,,13,a53,,10,a81,,6.0,a104,,6.0,a114,,9.0
8776,8776,f,26,android,a28,,10,a41,,9,a109,,15,,,,,,,,,
8777,8777,female,29,android,a51,,15,a33,,7,a34,,10,,,,,,,,,
8778,8778,f,21,ios,a103,,11,a102,1.0,16,a29,,9,,,,,,,,,
8779,8779,f,27,ios,a105,,16,a106,,7,a53,1.0,9,a4,,10.0,a44,,8.0,a25,,11.0
8780,8780,m,17,ios,a21,,7,a32,,14,a106,,9,,,,,,,,,
8781,8781,female,19,ios,a106,,9,a49,,10,a89,,8,a59,,9.0,a112,,7.0,a73,,8.0
8782,8782,m,20,samsung,a31,,8,a17,,8,a51,,4,,,,,,,,,
8783,8783,m,24,windows phone,a70,,11,a17,,13,a65,,7,a41,,6.0,a94,,8.0,a23,,12.0
8784,8784,female,23,ios,a46,,6,a43,,9,a30,,11,,,,,,,,,
8785,8785,male,28,windows phone,a80,,12,a93,,9,a3,1.0,13,,,,,,,,,
8786,8786,female,27,windows phone,a98,,14,a93,,8,a26,,7,,,,,,,,,
8787,8787,f,25,android,a106,,11,a119,,8,a35,,7,a58,,3.0,a115,,11.0,a64,,11.0
8788,8788,male,23,samsung,a81,,10,a111,,10,a76,,8,,,,,,,,,
8789,8789,f,21,android,a102,,5,a61,1.0,13,a119,,9,a21,,10.0,a36,,8.0,a83,,13.0
8790,8790,male,27,windows phone,a112,,6,a22,,13,a70,,14,a26,,11.0,a7,,5.0,a55,1.0,8.0
8791,8791,f,25,android,a107,,7,a44,,6,a95,,16,,,,,,,,,
8792,8792,male,23,android,a12,,9,a95,1.0,6,a110,,6,,,,,,,,,
8793,8793,m,19,ios,a116,,3,a72,,7,a59,,6,,,,,,,,,
8794,8794,,26,android,a16,,14,a92,1.0,6,a59,,13,a42,,8.0,a78,,12.0,a108,,16.0
8795,8795,female,24,android,a104,,7,a119,,5,a102,,7,,,,,,,,,
8796,8796,f,21,android,a71,,12,a17,,5,a59,,4,,,,,,,,,
8797,8797,m,27,windows phone,a30,,4,a50,,10,a67,,16,a86,1.0,7.0,a8,,9.0,a105,,12.0
8798,8798,m,25,ios,a41,1.0,13,a43,,13,a62,,11,a8,,12.0,a47,,10.0,a5,,10.0
8799,8799,,27,linux,a86,,5,a5,,8,a45,,4,a46,,5.0,a41,,11.0,a80,,10.0
8800,8800,female,24,blackberry,a105,1.0,8,a104,1.0,8,a55,1.0,8,a80,1.0,7.0,a79,,11.0,a39,,7.0
8801,8801,male,21,samsung,a58,,9,a38,1.0,6,a48,,3,,,,,,,,,
8802,8802,,29,ios,a93,1.0,9,a12,,8,a46,,10,a89,1.0,8.0,a72,1.0,8.0,a103,,9.0
8803,8803,male,28,android,a98,,8,a59,,5,a76,1.0,10,a33,,9.0,a61,,10.0,a16,,11.0
8804,8804,f,21,android,a42,,7,a107,,8,a66,1.0,11,a57,,14.0,a65,,8.0,a12,,13.0
8805,8805,m,26,android,a103,,10,a115,,8,a118,,4,,,,,,,,,
8806,8806,male,26,android,a108,,5,a41,1.0,5,a17,,4,,,,,,,,,
8807,8807,m,27,ios,a22,,9,a91,,9,a26,1.0,9,,,,,,,,,
8808,8808,f,28,samsung,a33,1.0,14,a119,,5,a4,,7,,,,,,,,,
8809,8809,f,26,windows phone,a35,1.0,10,a11,,6,a65,,4,,,,,,,,,
8810,8810,male,29,windows phone,a21,1.0,13,a74,1.0,12,a32,,4,a7,,4.0,a113,,12.0,a2,,13.0
8811,8811,female,27,ios,a62,,14,a55,,9,a15,,15,a14,,9.0,a118,1.0,6.0,a46,,8.0
8812,8812,m,22,android,a110,,7,a106,,19,a81,1.0,7,a89,,8.0,a92,,18.0,a34,,5.0
8813,8813,f,27,ios,a90,,6,a96,,12,a88,,9,a31,,13.0,a3,,7.0,a45,,9.0
8814,8814,,27,tizen,a2,1.0,12,a78,1.0,8,a32,,13,,,,,,,,,
8815,8815,male,29,ios,a88,,8,a42,,13,a54,,10,,,,,,,,,
8816,8816,,22,ios,a40,1.0,10,a61,,11,a82,1.0,10,a41,,10.0,a89,,10.0,a113,,16.0
8817,8817,male,24,android,a111,,9,a26,,11,a5,,9,a50,,9.0,a96,1.0,12.0,a116,,8.0
8818,8818,m,26,linux,a21,,12,a9,1.0,7,a82,,5,,,,,,,,,
8819,8819,f,26,windows phone,a76,,14,a73,1.0,6,a0,,17,,,,,,,,,
8820,8820,m,23,windows phone,a63,,9,a4,,6,a98,,10,,,,,,,,,
8821,8821,f,28,linux,a28,1.0,8,a7,1.0,12,a48,,11,a62,,11.0,a3,,8.0,a90,,11.0
8822,8822,f,27,android,a61,,5,a7,,11,a16,,9,,,,,,,,,
8823,8823,f,23,android,a56,,12,a49,,7,a38,,7,a102,,15.0,a20,1.0,11.0,a110,,10.0
8824,8824,male,25,android,a99,,9,a48,,9,a107,,15,,,,,,,,,
8825,8825,f,25,tizen,a23,,9,a46,,8,a33,,12,a112,,5.0,a21,,5.0,a29,1.0,6.0
8826,8826,male,26,ios,a30,,6,a112,,8,a41,,4,,,,,,,,,
8827,8827,f,26,windows phone,a103,,10,a6,,6,a27,,10,,,,,,,,,
8828,8828,f,19,android,a75,,5,a17,,10,a35,,9,a111,,3.0,a117,,6.0,a24,1.0,6.0
8829,8829,f,26,tizen,a43,,10,a109,,8,a62,,7,a40,,11.0,a9,,11.0,a48,,5.0
8830,8830,male,21,android,a37,,9,a117,,13,a32,1.0,9,,,,,,,,,
8831,8831,male,26,android,a33,1.0,13,a8,1.0,17,a35,,14,a29,,8.0,a108,,12.0,a49,,6.0
8832,8832,f,25,ios,a26,,13,a68,,10,a14,1.0,5,a25,,9.0,a23,,6.0,a71,,10.0
8833,8833,f,23,android,a15,,6,a6,,6,a102,,10,,,,,,,,,
8834,8834,f,25,ios,a53,,10,a61,,8,a36,,8,,,,,,,,,
8835,8835,female,22,blackberry,a80,1.0,14,a34,,16,a4,,12,a102,,12.0,a115,,8.0,a6,,15.0
8836,8836,female,23,windows phone,a36,1.0,11,a27,,12,a114,,14,a22,,12.0,a35,,13.0,a78,,10.0
8837,8837,,25,samsung,a106,,14,a40,,10,a20,,8,a51,,8.0,a89,1.0,8.0,a61,,11.0
8838,8838,f,26,tizen,a40,1.0,9,a2,,9,a46,1.0,8,a88,,10.0,a103,,14.0,a36,,8.0
8839,8839,male,24,android,a67,,9,a9,,10,a108,,6,,,,,,,,,
8840,8840,,29,tizen,a62,,6,a74,1.0,10,a90,,9,,,,,,,,,
8841,8841,female,23,android,a12,,5,a58,,8,a21,,12,a101,1.0,10.0,a114,,7.0,a113,,9.0
8842,8842,f,23,ios,a98,1.0,9,a52,1.0,12,a76,,6,,,,,,,,,
8843,8843,male,28,ios,a75,,6,a56,,12,a107,,9,a83,,11.0,a8,1.0,9.0,a71,1.0,11.0
8844,8844,f,27,linux,a49,,8,a119,,8,a95,,13,a29,1.0,5.0,a102,1.0,5.0,a23,,10.0
8845,8845,male,20,ios,a49,,13,a61,,6,a82,1.0,7,,,,,,,,,
8846,8846,m,18,windows phone,a118,,11,a44,,7,a52,,12,a64,,11.0,a27,,8.0,a90,,7.0
8847,8847,female,21,android,a34,1.0,3,a99,1.0,12,a4,,8,,,,,,,,,
8848,8848,f,28,ios,a91,1.0,12,a65,,2,a28,,12,,,,,,,,,
8849,8849,f,25,linux,a105,,11,a29,,8,a36,1.0,18,,,,,,,,,
8850,8850,f,26,windows phone,a109,,12,a64,1.0,13,a89,,7,a117,,10.0,a85,1.0,8.0,a72,,6.0
8851,8851,female,29,android,a30,,9,a88,1.0,11,a25,,12,,,,,,,,,
8852,8852,f,22,ios,a10,1.0,9,a7,,10,a16,,10,a6,,7.0,a80,,14.0,a35,,6.0
8853,8853,f,21,linux,a64,,8,a75,,9,a72,1.0,5,a34,,7.0,a11,,10.0,a49,,12.0
8854,8854,m,33,ios,a89,,12,a88,,2,a25,,4,,,,,,,,,
8855,8855,f,31,android,a44,,9,a62,,11,a108,1.0,8,a50,,8.0,a22,1.0,11.0,a8,,9.0
8856,8856,male,26,samsung,a90,1.0,8,a110,1.0,13,a42,,10,a46,,10.0,a3,1.0,8.0,a93,,12.0
8857,8857,f,28,ios,a43,,9,a68,1.0,4,a83,1.0,10,a42,,12.0,a3,,10.0,a99,,9.0
8858,8858,female,21,windows phone,a100,,9,a111,,6,a62,,7,,,,,,,,,
8859,8859,,24,ios,a94,1.0,5,a39,,13,a34,1.0,9,a49,,9.0,a15,1.0,11.0,a105,,12.0
8860,8860,female,19,samsung,a108,1.0,6,a56,,14,a72,,8,a100,,10.0,a95,,5.0,a81,1.0,9.0
8861,8861,m,22,ios,a19,,15,a105,1.0,11,a102,,5,a113,1.0,7.0,a30,1.0,7.0,a74,,13.0
8862,8862,f,26,tizen,a61,,12,a88,1.0,8,a75,,13,,,,,,,,,
8863,8863,f,27,samsung,a91,,4,a72,,13,a81,,9,a98,,8.0,a112,,12.0,a6,,8.0
8864,8864,,27,ios,a70,,8,a82,,11,a9,1.0,6,a118,,11.0,a93,,3.0,a5,,9.0
8865,8865,f,25,android,a20,,11,a100,,11,a63,,11,a74,,13.0,a118,,10.0,a29,,9.0
8866,8866,m,23,android,a83,,5,a58,1.0,5,a85,1.0,5,,,,,,,,,
8867,8867,male,23,android,a38,,9,a32,,14,a100,,10,a101,,13.0,a27,,16.0,a54,,12.0
8868,8868,male,28,blackberry,a20,,15,a107,,14,a52,1.0,6,a64,,8.0,a96,,10.0,a23,,7.0
8869,8869,male,25,ios,a112,,9,a57,1.0,11,a115,,4,,,,,,,,,
8870,8870,f,29,blackberry,a82,,10,a96,,9,a2,,13,a33,,11.0,a10,1.0,10.0,a14,,9.0
8871,8871,f,25,android,a0,,9,a80,,11,a10,,9,a26,,11.0,a63,1.0,12.0,a66,,6.0
8872,8872,,24,tizen,a118,,7,a82,1.0,9,a20,1.0,14,,,,,,,,,
8873,8873,f,23,ios,a46,,7,a21,,16,a16,,7,,,,,,,,,
8874,8874,,19,android,a66,1.0,5,a43,,12,a101,1.0,9,a114,,11.0,a113,1.0,7.0,a52,,8.0
8875,8875,m,21,android,a33,,12,a53,1.0,9,a113,,14,,,,,,,,,
8876,8876,f,29,android,a9,,9,a26,,11,a53,,9,,,,,,,,,
8877,8877,,26,android,a45,,14,a4,,11,a83,,1,a21,1.0,11.0,a57,,8.0,a5,1.0,15.0
8878,8878,female,22,android,a99,,14,a39,,7,a104,,14,a105,,10.0,a76,,8.0,a57,,11.0
8879,8879,female,25,android,a90,1.0,8,a1,,9,a118,,10,a59,,13.0,a66,1.0,15.0,a37,,10.0
8880,8880,female,21,blackberry,a48,,10,a10,,11,a73,,12,a70,,12.0,a63,,13.0,a115,,9.0
8881,8881,f,22,android,a58,1.0,8,a16,,9,a85,,11,a43,,12.0,a99,1.0,7.0,a56,,8.0
8882,8882,f,29,linux,a90,,11,a61,,15,a70,1.0,14,a96,,12.0,a89,,9.0,a0,,4.0
8883,8883,,24,ios,a21,,7,a58,,9,a83,,14,,,,,,,,,
8884,8884,,22,android,a111,,10,a109,1.0,9,a47,,11,,,,,,,,,
8885,8885,,25,blackberry,a32,,4,a44,,,a92,,11,,,,,,,,,
8886,8886,female,25,samsung,a114,,6,a110,,6,a86,,7,,,,,,,,,
8887,8887,f,25,ios,a68,,5,a66,,10,a24,,9,,,,,,,,,
8888,8888,male,20,tizen,a2,,6,a85,,13,a8,,6,a42,,10.0,a46,,5.0,a57,,15.0
8889,8889,m,27,android,a3,,5,a39,,4,a79,,13,a76,1.0,9.0,a36,,3.0,a116,,11.0
8890,8890,m,27,samsung,a68,,11,a76,,14,a24,,4,a100,,12.0,a34,,13.0,a61,,5.0
8891,8891,female,23,android,a42,,8,a12,,13,a3,,11,a68,,8.0,a107,,12.0,a104,1.0,14.0
8892,8892,male,23,ios,a83,,4,a45,1.0,6,a22,1.0,5,,,,,,,,,
8893,8893,f,22,ios,a102,1.0,11,a76,,8,a55,,6,,,,,,,,,
8894,8894,f,18,android,a110,,8,a116,,9,a17,1.0,8,a11,,9.0,a48,,10.0,a82,,12.0
8895,8895,f,24,windows phone,a14,,10,a7,,10,a67,,6,,,,,,,,,
8896,8896,m,19,android,a57,,5,a69,,6,a104,,6,a2,,7.0,a43,,6.0,a73,,5.0
8897,8897,f,25,ios,a117,,7,a1,,9,a79,,6,,,,,,,,,
8898,8898,,21,samsung,a113,,11,a79,,8,a91,,9,,,,,,,,,
8899,8899,f,29,android,a29,,8,a17,,14,a112,,8,a21,,10.0,a79,1.0,14.0,a47,1.0,8.0
8900,8900,m,24,android,a70,,11,a65,,2,a106,,15,,,,,,,,,
8901,8901,f,25,linux,a110,,8,a24,,7,a28,,9,,,,,,,,,
8902,8902,f,22,android,a25,,11,a21,,13,a46,1.0,6,,,,,,,,,
8903,8903,f,22,tizen,a50,,5,a113,,8,a17,,11,a8,,12.0,a31,,5.0,a33,,8.0
8904,8904,female,22,android,a8,,13,a82,,13,a21,,9,,,,,,,,,
8905,8905,male,25,ios,a17,,13,a45,,8,a40,1.0,10,a66,,11.0,a32,,6.0,a83,,11.0
8906,8906,f,24,ios,a82,,5,a14,,9,a94,,13,a19,,12.0,a4,1.0,14.0,a33,1.0,11.0
8907,8907,male,23,android,a79,,11,a90,,6,a42,,14,,,,,,,,,
8908,8908,m,29,android,a24,,10,a12,,14,a118,,13,,,,,,,,,
8909,8909,m,21,android,a103,,10,a46,,9,a96,,14,,,,,,,,,
8910,8910,female,26,tizen,a1,,11,a21,,13,a11,1.0,9,a110,,9.0,a25,,13.0,a27,1.0,9.0
8911,8911,f,25,android,a82,,4,a51,,12,a37,,6,,,,,,,,,
8912,8912,,21,android,a119,,5,a5,1.0,7,a105,1.0,5,a8,,9.0,a73,1.0,6.0,a92,,7.0
8913,8913,,23,windows phone,a46,,10,a95,,15,a16,,8,,,,,,,,,
8914,8914,f,21,samsung,a0,,7,a69,,14,a45,,9,,,,,,,,,
8915,8915,f,26,ios,a117,,14,a115,,12,a50,1.0,11,a102,,5.0,a104,,13.0,a111,,9.0
8916,8916,,20,android,a42,1.0,12,a56,1.0,2,a3,,11,,,,,,,,,
8917,8917,female,27,ios,a57,1.0,4,a117,,7,a38,1.0,4,a107,,3.0,a111,,5.0,a6,,8.0
8918,8918,f,22,android,a104,1.0,5,a113,,8,a88,,4,a21,1.0,5.0,a63,,11.0,a115,,12.0
8919,8919,,22,android,a1,1.0,9,a38,,10,a50,,8,a45,1.0,4.0,a56,,15.0,a66,,11.0
8920,8920,male,24,android,a36,,13,a64,,8,a12,,10,,,,,,,,,
8921,8921,female,30,samsung,a17,1.0,5,a42,1.0,17,a59,1.0,5,,,,,,,,,
8922,8922,,22,ios,a53,,8,a33,1.0,13,a48,,10,,,,,,,,,
8923,8923,f,27,samsung,a68,,9,a116,,9,a57,,11,a117,1.0,10.0,a88,1.0,12.0,a29,,6.0
8924,8924,m,25,android,a42,,13,a9,,8,a38,,5,a16,,10.0,a81,1.0,7.0,a32,,10.0
8925,8925,,23,android,a10,,12,a23,,13,a54,,6,,,,,,,,,
8926,8926,f,31,blackberry,a24,,5,a108,,13,a113,1.0,16,,,,,,,,,
8927,8927,m,20,windows phone,a33,,10,a44,,8,a54,,9,,,,,,,,,
8928,8928,m,27,ios,a104,,5,a36,,9,a19,,8,a63,,9.0,a47,,7.0,a40,,6.0
8929,8929,female,24,android,a58,,8,a100,1.0,16,a45,,10,a104,,12.0,a52,,7.0,a91,,9.0
8930,8930,m,24,android,a86,,13,a91,,9,a117,,10,a33,,11.0,a113,,9.0,a75,,14.0
8931,8931,female,24,windows phone,a105,,8,a23,,7,a21,,10,,,,,,,,,
8932,8932,m,27,samsung,a72,,7,a5,1.0,9,a17,,3,,,,,,,,,
8933,8933,f,23,linux,a11,1.0,6,a17,,9,a21,,14,,,,,,,,,
8934,8934,f,29,samsung,a5,1.0,10,a112,1.0,11,a53,,11,a84,1.0,10.0,a1,,9.0,a114,,14.0
8935,8935,f,21,samsung,a110,,7,a71,,11,a44,,6,a76,,16.0,a21,,8.0,a106,1.0,3.0
8936,8936,,25,windows phone,a16,,13,a93,,7,a4,,5,a37,1.0,9.0,a99,,9.0,a106,,14.0
8937,8937,male,25,blackberry,a63,,6,a23,,4,a92,,3,,,,,,,,,
8938,8938,f,26,android,a98,,18,a43,1.0,6,a16,1.0,6,,,,,,,,,
8939,8939,,23,blackberry,a105,,8,a21,,12,a12,,8,a15,,15.0,a24,,15.0,a34,,10.0
8940,8940,male,19,ios,a41,,12,a116,,7,a38,,7,a2,,2.0,a63,,12.0,a66,,6.0
8941,8941,f,24,linux,a33,,10,a72,,10,a62,,5,a38,,9.0,a92,,5.0,a27,,12.0
8942,8942,female,24,android,a100,,12,a27,,5,a88,,5,,,,,,,,,
8943,8943,male,21,android,a94,,10,a99,,12,a41,,6,,,,,,,,,
8944,8944,f,24,blackberry,a40,,5,a62,,6,a78,,7,a41,,7.0,a48,,5.0,a118,1.0,8.0
8945,8945,m,23,android,a76,,10,a109,,7,a21,,8,a1,,12.0,a105,,12.0,a54,,7.0
8946,8946,,26,android,a17,1.0,12,a48,,9,a27,,9,a42,,13.0,a47,,6.0,a7,1.0,9.0
8947,8947,male,19,ios,a83,,11,a11,,9,a12,,12,,,,,,,,,
8948,8948,m,32,ios,a4,,8,a43,,6,a23,,8,,,,,,,,,
8949,8949,female,28,android,a28,,9,a55,,10,a102,,12,,,,,,,,,
8950,8950,m,24,ios,a41,,9,a63,,5,a31,1.0,7,,,,,,,,,
8951,8951,f,27,ios,a33,,13,a10,,7,a82,,12,a24,1.0,12.0,a3,,13.0,a108,,12.0
8952,8952,f,22,android,a8,,14,a23,,9,a61,,8,,,,,,,,,
8953,8953,f,24,android,a43,,10,a92,,4,a48,,,,,,,,,,,
8954,8954,f,24,android,a44,,8,a2,,12,a101,,12,a45,,12.0,a8,,10.0,a12,,9.0
8955,8955,m,22,ios,a101,,12,a51,,11,a92,,10,,,,,,,,,
8956,8956,f,28,blackberry,a65,1.0,16,a25,,10,a68,,8,a73,,13.0,a78,,10.0,a48,,8.0
